DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2019,90.74,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2020,98.56,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2021,96.21,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2022,96.16,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2023,98.35,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2024,97.51,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Norway,2025,95.02,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2019,86.85,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2020,87.35,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2021,91.96,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2022,91.79,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2023,91.30,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2024,93.53,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Poland,2025,96.56,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2019,97.30,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2020,99.80,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2021,96.12,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2022,96.65,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2023,96.49,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2024,99.06,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Portugal,2025,95.90,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2019,59.59,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2020,69.06,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2021,77.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2022,78.12,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2023,80.63,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2024,80.46,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Romania,2025,88.61,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2019,94.47,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2020,93.82,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2021,97.76,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2022,98.13,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2023,98.97,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2024,93.88,u,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Serbia,2025,100.00,u,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2019,73.74,u,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2020,87.92,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2021,88.55,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2022,84.20,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2023,82.97,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2024,89.66,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Sweden,2025,85.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2019,80.80,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2020,89.06,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2021,93.93,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2022,93.41,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2023,90.04,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2024,92.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovenia,2025,96.97,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2019,86.12,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2020,91.55,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2021,90.59,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2022,86.62,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2023,85.21,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2024,85.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Slovakia,2025,87.64,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Türkiye,2019,93.20,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Türkiye,2020,95.50,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: instant messaging, i.e. exchanging messages, for example, via Skype, Messenger, WhatsApp, Viber",Percentage of individuals who used internet in the last 3 months,"Individuals, 16 to 19 years old",Türkiye,2021,95.01,,
